"WORD","HITS"
"bookcase","4"
"chica","1"
"elphant","1"
"items","2"
"lópez","1"
"prepositions","2"
"vanesa","1"
"phonics","1"
"agrada","1"
"après","1"
"ara","3"
"blau","3"
"bluespgb","1"
"botelles","1"
"bottlenk","1"
"bottles","1"
"brick","1"
"bricks","1"
"cans","1"
"capità","1"
"capsules","1"
"captain","2"
"cardboard","1"
"coneixem","1"
"contenedor","1"
"contenidor","1"
"contenta","1"
"continua","2"
"demostrar","2"
"dhpmhhei","1"
"ell","3"
"encara","1"
"equip","1"
"esforçat","1"
"formes","3"
"greenman","1"
"gràcies","4"
"medi","2"
"millor","1"
"mission","2"
"missió","1"
"món","1"
"posem","1"
"punt","2"
"rapaperr","1"
"reciclant","2"
"recycle","1"
"reduce","1"
"respectar","1"
"responsable","1"
"reuse","1"
"terra","2"
"teua","1"
"trash","1"
"tu","3"
"waste","3"
"winners","1"
"yellowec","1"
"ana","2"
"andrew","2"
"apostrophe","1"
"armchai","1"
"armchair","5"
"arriate","1"
"asleep","2"
"baked","1"
"banco","1"
"boyfriend","1"
"brushes","2"
"brushs","1"
"cartoons","1"
"chozo”","1"
"classmate","2"
"classmates","1"
"clear","2"
"cleares","1"
"clears","1"
"cnice","3"
"combes","1"
"combs","1"
"comprehension","1"
"computing","1"
"cooks","1"
"coyle","1"
"credits","1"
"daily","3"
"doen","1"
"drives","1"
"endings","1"
"exams","4"
"expressivo","1"
"falles","1"
"falls","3"
"field","3"
"finishes","2"
"finishs","1"
"fishes","1"
"fridays","2"
"gifmania","1"
"gos","4"
"gutiérrez","1"
"haves","1"
"hiking","1"
"htree","1"
"humanities","1"
"inding","1"
"isn’t","1"
"ivo","1"
"jorg","1"
"jorge","1"
"key","2"
"kisses","1"
"lesson","1"
"mixes","1"
"mondays","1"
"málaga","1"
"neighbours","4"
"o´clock","3"
"o’clock","1"
"playes","1"
"plays","3"
"prepare","2"
"prepares","1"
"puts","2"
"reads","1"
"ronda","1"
"routines","2"
"rugby","2"
"sandwiches","6"
"saturdays","2"
"semantic","1"
"serves","2"
"sits","1"
"sleeps","2"
"software","1"
"speech","1"
"sporty","1"
"stays","1"
"studies","3"
"sue","1"
"sundays","2"
"swims","3"
"teachers","3"
"teaches","2"
"tere","1"
"teresa","1"
"tere’s","1"
"thursdays","1"
"tracksuits","1"
"trumpet","1"
"tuesdays","1"
"unit","3"
"ususally","1"
"uvic","1"
"version","2"
"washes","2"
"washs","1"
"watches","4"
"wednesdays","1"
"“el","1"
"amabilidad","1"
"autores","1"
"biblioteca","1"
"burlington","1"
"casilla","1"
"centrales","1"
"crayon","1"
"cuadernillo","1"
"destapar","1"
"dibujantes","1"
"dibujo","6"
"elegir","2"
"escúchala","1"
"escúchalo","1"
"faltan","2"
"goodbye","3"
"gracias","2"
"ian","1"
"icono","1"
"insertar","1"
"inténtalo","1"
"juego","3"
"obtenido","2"
"pedido","2"
"pegatinas","1"
"permiso","2"
"practice","2"
"publicaciones","1"
"pupil","1"
"rellenar","1"
"repetidas","1"
"schoolbag","3"
"sonido","3"
"what´s","7"
"él","3"
"únela","1"
"únelo","1"
"afirmaciones","1"
"contraído","2"
"didn´t","3"
"indicar","2"
"interrogaciones","2"
"marcar","2"
"negaciones","2"
"observar","1"
"passport","3"
"patient","2"
"rayfish","1"
"sharks","2"
"visitar","3"
"visité","1"
"antonio","2"
"aprenderse","1"
"auxiliar","2"
"banderas","2"
"características","2"
"confident","1"
"contrae","1"
"conviene","1"
"cortas","1"
"emma","1"
"languages","3"
"lisa","3"
"maths","3"
"painter","5"
"painting","1"
"programmer","1"
"respuestas","2"
"sally","2"
"singing","5"
"violin","1"
"llevar","1"
"montañas","1"
"primara","1"
"segunda","1"
"ticket","2"
"vi","1"
"appears","2"
"blood","6"
"bulls","1"
"castles","1"
"chosen","1"
"cicle","1"
"complet","1"
"crack","1"
"cries","3"
"damage","1"
"decidied","1"
"defblood","1"
"demanded","1"
"desperate","1"
"dragon","1"
"dragons","1"
"evil","2"
"flocks","1"
"gvi","1"
"honey","2"
"hood","5"
"jordi","1"
"killed","6"
"kills","1"
"lance","1"
"legend","2"
"matche","1"
"mega","1"
"nasty","1"
"princessr","1"
"raffle","1"
"riddinghood","1"
"roses","1"
"sant","3"
"smile","2"
"swalloed","1"
"theet","1"
"thing","3"
"third","11"
"ugliest","1"
"unlucky","1"
"villagers","1"
"women","5"
"aconcagua","1"
"advanced","1"
"agency","1"
"aimed","1"
"aldebaran","1"
"alden","1"
"aldrin","1"
"alignment","1"
"aluminium","1"
"anodized","1"
"answering","1"
"antarctic","1"
"antenna","1"
"apollo","1"
"apparent","1"
"apply","3"
"appreciation","1"
"armstrong","1"
"artificial","1"
"ascribed","1"
"assembled","1"
"assembly","1"
"assess","1"
"asteroid","2"
"asteroids","2"
"astronauts","4"
"astronomer","1"
"astronomical","1"
"astronomy","1"
"atlantic","2"
"atmosphere","1"
"attached","2"
"attributed","1"
"average","3"
"baikonur","1"
"belt","3"
"biology","1"
"boon","1"
"booster","1"
"bubble","1"
"budget","1"
"built","5"
"caps","1"
"carl","1"
"cdp","1"
"ceca","1"
"ceres","1"
"chemistry","1"
"chrétien","1"
"cio","1"
"citations","1"
"collins","1"
"columbia","1"
"columbus","1"
"command","1"
"commander","1"
"commonly","1"
"community","1"
"companion","1"
"conceived","1"
"conditions","2"
"conduct","1"
"congress","1"
"constraints","1"
"construction","3"
"continues","1"
"contributions","2"
"controls","2"
"cosmac","1"
"cosmos","1"
"countless","1"
"coupled","1"
"courier","1"
"craft","1"
"creation","1"
"crewed","1"
"crews","1"
"crisis","1"
"current","2"
"currently","1"
"cuts","1"
"darpa","1"
"defense","1"
"deimos","1"
"demonstrated","1"
"designated","2"
"designation","1"
"designed","3"
"designs","1"
"developed","1"
"diameter","2"
"digital","2"
"discoveries","1"
"discovery","1"
"dozens","1"
"education","2"
"edwin","1"
"elapsed","1"
"encounter","1"
"environment","3"
"erosion","1"
"erroneous","1"
"essentially","1"
"eugene","1"
"eventually","1"
"existed","1"
"exit","1"
"experiments","1"
"explorer","1"
"expressed","1"
"extensive","1"
"extraterrestrial","1"
"facility","1"
"failure","1"
"farthest","1"
"fascination","1"
"favorable","1"
"feature","1"
"featuring","1"
"female","2"
"florida","2"
"flyby","1"
"ford","1"
"fulfilled","1"
"funded","1"
"gathering","1"
"geophysical","1"
"gerald","1"
"goal","4"
"government","3"
"grand","5"
"greater","1"
"hawk","1"
"hazard","1"
"heading","1"
"heeber","1"
"height","3"
"hornet","1"
"hst","1"
"hubble","1"
"human","4"
"huttle","1"
"iau","1"
"impact","1"
"including","1"
"increase","3"
"insight","1"
"institute","1"
"instrument","1"
"instruments","2"
"intercepted","1"
"interest","1"
"international","2"
"internationally","1"
"interplanetary","1"
"interpretations","1"
"investigate","1"
"iss","1"
"jimmy","2"
"journals","1"
"jpl","1"
"jr","1"
"jupiter","3"
"kennedy","1"
"kibō","1"
"laika","1"
"landed","1"
"landers","1"
"landing","1"
"largest","1"
"lauch","1"
"launch","1"
"launched","1"
"launches","1"
"led","1"
"length","2"
"linear","2"
"lunar","1"
"male","2"
"mariner","1"
"mars","3"
"març","2"
"mass","2"
"measures","3"
"medicine","2"
"medium","2"
"memorial","2"
"mercury","3"
"merger","1"
"merited","1"
"meteorological","1"
"michael","2"
"microgravity","1"
"microprocessor","1"
"mir","1"
"missions","1"
"modules","1"
"mons","1"
"montblanc","1"
"moons","2"
"multi","1"
"multiple","1"
"naked","1"
"named","2"
"nasa","1"
"nationalities","3"
"neil","1"
"neptune","3"
"nixon","1"
"notable","1"
"nude","1"
"objective","1"
"objectives","1"
"observations","1"
"occupied","1"
"official","3"
"officially","1"
"olympus","1"
"operated","1"
"operation","1"
"orbit","2"
"orbital","1"
"orbited","1"
"orbiters","1"
"orbits","1"
"origin","3"
"originally","1"
"outer","3"
"overtook","1"
"pacific","2"
"pad","1"
"papers","1"
"pathfinder","1"
"peer","1"
"period","4"
"phobos","1"
"phoenix","2"
"physics","1"
"physiology","1"
"pictorial","1"
"pilot","1"
"pioneer","1"
"piqued","1"
"plan","3"
"planet","3"
"planetary","1"
"plaque","1"
"plaques","2"
"pluto","3"
"pollution","1"
"positive","3"
"power","4"
"preparation","1"
"president","3"
"pressurised","1"
"previous","3"
"probe","1"
"probes","1"
"proceedings","1"
"program","1"
"programs","1"
"proposals","1"
"proton","1"
"provide","2"
"public","3"
"publication","1"
"radioactive","1"
"raven","1"
"rca","1"
"reaching","1"
"receives","1"
"recorder","1"
"reflector","1"
"relations","1"
"renamed","1"
"represented","1"
"reptile","2"
"responded","1"
"retitled","1"
"returned","1"
"richard","3"
"ritchey","1"
"roads","1"
"robotic","1"
"rockets","4"
"rocky","5"
"rovers","1"
"russian","2"
"sae","1"
"sagan","1"
"satellite","2"
"satellites","2"
"saturn","3"
"scaled","1"
"scheduled","1"
"scientific","1"
"score","2"
"seasonal","1"
"sectional","1"
"separate","1"
"setember","1"
"shield","1"
"ship","6"
"shocked","1"
"shuttle","1"
"shuttles","1"
"sixths","1"
"solar","4"
"source","2"
"soviet","1"
"soyuz","1"
"spacecraft","1"
"spacecrafts","1"
"spacedust","1"
"spacemodule","1"
"spaceship","2"
"spaceships","1"
"spending","1"
"sputnik","1"
"standpoint","1"
"statement","1"
"steel","1"
"stellar","1"
"structure","1"
"struts","1"
"successful","1"
"surprise","1"
"symbols","3"
"synthesis","1"
"tape","1"
"telescope","2"
"telescopic","1"
"timeline","1"
"titan","1"
"tool","1"
"tour","2"
"tranquility","1"
"translated","1"
"traverse","1"
"truss","1"
"trusses","1"
"unmanned","1"
"upper","2"
"uranus","3"
"vanguard","1"
"vegetation","1"
"vehicle","1"
"venus","3"
"versatile","1"
"viability","1"
"victory","1"
"vital","1"
"voyager","1"
"widespread","1"
"wikepedia","1"
"yield","1"
"yielding","1"
"zarya","1"
"спутник]","1"
"acaba","1"
"acabat","1"
"acabis","1"
"accentuat","1"
"acompanyat","1"
"acostuma","1"
"acostumen","1"
"acotxa","1"
"actualment","1"
"aerogeneradors","1"
"aerostàtics","1"
"afecta","1"
"afecten","1"
"afirmar","1"
"agafa","1"
"aig","1"
"aigua","1"
"aire","1"
"així","1"
"això","1"
"ajudarà","1"
"alarmant","1"
"alor","1"
"altes","1"
"altra","1"
"altura","1"
"andelera","1"
"anem","1"
"anemometer","1"
"anemometre","1"
"anemòmetre","1"
"anglesa","1"
"animes","1"
"anomena","1"
"anomenada","1"
"anomenat","1"
"anomenem","1"
"anta","1"
"antigament","1"
"anuncia","1"
"anys","2"
"apareix","2"
"apareixen","1"
"aparell","1"
"aparells","1"
"aparició","1"
"aparèixer","1"
"apparatus","2"
"aprecia","1"
"aprofita","1"
"aprofitament","1"
"aprofiten","1"
"apropa","1"
"aquest","6"
"aquesta","4"
"aquestes","2"
"aquests","5"
"arbi","1"
"arbres","1"
"arbí","1"
"arc","2"
"arribada","1"
"arribar","1"
"arribat","1"
"arriben","1"
"arrossega","1"
"artesians","1"
"aspes","1"
"assegurada","1"
"atenció","1"
"atentament","1"
"atmosfera","1"
"atmosferic","1"
"atmosfèric","1"
"atmosfèrica","1"
"atmosfèrics","1"
"atmospheric","1"
"atomosfèric","1"
"atreviries","1"
"augment","1"
"avalua","1"
"aviat","1"
"baixar","2"
"baixin","1"
"balears","1"
"bancs","2"
"barret","1"
"beseit","1"
"bicicleta","2"
"blanc","2"
"blancs","1"
"blat","3"
"boira","1"
"bombetes","1"
"bon","2"
"bona","2"
"botes","1"
"boto","1"
"botó","1"
"braser","1"
"breeze","1"
"brillantor","1"
"brillarà","1"
"brisa","1"
"bruixes","1"
"bufa","1"
"bufar","1"
"bufarà","1"
"bufen","1"
"bufi","1"
"busca","8"
"buscar","4"
"bàsicament","1"
"calamarsa","1"
"calceu","1"
"calenta","1"
"calma","1"
"calorosos","1"
"caminant","1"
"camp","2"
"candelera","1"
"canta","1"
"canvi","2"
"canvis","1"
"capa","1"
"capes","1"
"caracteritza","1"
"característiques","1"
"carboni","1"
"carbó","1"
"caràcter","1"
"casa","7"
"casada","1"
"catalans","1"
"català","2"
"catàstrofes","1"
"cau","1"
"cauen","1"
"causa","1"
"cel","1"
"centrals","1"
"centígrads","1"
"cero","1"
"certes","1"
"científics","1"
"ciutat","1"
"clarianes","1"
"clima","1"
"climàtic","1"
"cobert","1"
"collita","1"
"comarca","1"
"comarques","1"
"combatre","1"
"combustibles","1"
"completat","1"
"comprova","1"
"compte","1"
"condensa","1"
"condensació","1"
"conegut","1"
"coneixes","1"
"confon","1"
"congela","1"
"conjunt","1"
"conseqüència","1"
"considera","1"
"considerable","1"
"consisteix","1"
"construir","1"
"consum","1"
"contaminació","1"
"continental","2"
"continguda","1"
"continuar","1"
"continuem","1"
"conèixer","2"
"corresponen","3"
"cosa","1"
"costa","1"
"costaneres","1"
"costeres","1"
"cotes","1"
"crec","1"
"cremar","1"
"creu","1"
"creus","1"
"cristalls","1"
"cuidar","1"
"cuquet","1"
"curs","1"
"curts","1"
"càlid","1"
"damunt","2"
"davant","1"
"delta","1"
"depenent","1"
"depenia","1"
"depressió","1"
"descarrega","1"
"descarregant","1"
"desembre","1"
"desenvolupat","2"
"desgel","1"
"desplaçar","1"
"després","1"
"determinat","1"
"devastador","1"
"devices","1"
"dia","2"
"diferents","4"
"difícilment","1"
"dir","1"
"directament","1"
"disminució","1"
"dites","1"
"diu","1"
"diuen","2"
"diàriament","1"
"diòxid","1"
"dolenta","1"
"dolça","1"
"dona","1"
"doncs","1"
"dormir","2"
"durant","1"
"dóna","1"
"d’aquesta","1"
"d’escalfor","1"
"ebre","1"
"ecològiques","1"
"edrega","1"
"efecte","1"
"eficients","1"
"efredats","1"
"elèctrica","1"
"emet","1"
"emissió","1"
"emmagazematge","1"
"emmandrat","1"
"emmarcades","1"
"empenyia","1"
"empesta","1"
"encén","1"
"energia","1"
"energies","1"
"ennuvolat","1"
"entrada","2"
"esbrines","1"
"escalfa","1"
"escalfar","1"
"escalfen","1"
"escalfi","1"
"escalfor","1"
"escapi","1"
"escorriment","1"
"escriu","4"
"esembre","1"
"espai","1"
"esperen","1"
"esport","3"
"estalviar","1"
"estar","4"
"estarà","1"
"estiu","1"
"estius","1"
"estral","1"
"estudiaràs","1"
"estàs","2"
"evant","1"
"evapora","1"
"evaporació","1"
"evapotranspiració","1"
"evidències","1"
"excel","1"
"exceptuant","1"
"exercici","2"
"existeixi","1"
"extremes","1"
"extreure","1"
"fabulós","1"
"fals","2"
"fang","1"
"fantàstic","1"
"farà","1"
"faràs","1"
"feina","3"
"fenomen","1"
"fenòmens","1"
"fet","1"
"filla","1"
"fina","1"
"fins","2"
"fitxa","1"
"fixa","1"
"foc","1"
"fon","1"
"fonamental","1"
"fora","1"
"formant","1"
"formen","1"
"fortes","1"
"força","1"
"freds","1"
"freqüent","1"
"fresc","1"
"fresca","1"
"fruita","1"
"fàbriques","1"
"fòssils","1"
"gaire","1"
"gairebé","1"
"gall","3"
"gana","1"
"garbí","1"
"gasos","1"
"gasós","1"
"gauge","1"
"gel","1"
"gelada","1"
"gener","1"
"genera","1"
"gent","1"
"giren","1"
"gironí","1"
"glaça","1"
"glaçons","1"
"globus","2"
"gorra","2"
"gota","1"
"gotes","1"
"granissa","1"
"grau","1"
"graus","1"
"gregal","1"
"habitades","1"
"hagis","1"
"hail","1"
"hivern","1"
"hivernacle","1"
"hiverns","1"
"hores","2"
"humit","1"
"huraca","1"
"huracans","1"
"huracà","1"
"hurricane","1"
"igua","1"
"il","3"
"illes","1"
"impactava","1"
"impedeix","1"
"inclinació","1"
"increments","1"
"indrets","1"
"intensitat","1"
"interior","4"
"irregulars","2"
"ivern","1"
"jornal","1"
"juliol","1"
"juny","2"
"lana","3"
"laran","1"
"lat","1"
"litoral","1"
"llacs","1"
"llaurador","1"
"llegeix","1"
"llengua","1"
"lleure","1"
"llevant","1"
"lloc","2"
"llocs","2"
"llum","1"
"lluny","1"
"lustració","1"
"l´hivern","1"
"líquid","1"
"l’aigua","1"
"l’aire","1"
"l’estiu","1"
"l’horitzó","1"
"magnetisme","1"
"mai","1"
"maig","1"
"majoria","1"
"manantials","1"
"manera","2"
"maquinària","1"
"mar","1"
"marca","1"
"marcades","1"
"mariners","1"
"martí","1"
"mata","1"
"matiner","1"
"matèria","1"
"matí","1"
"measuring","1"
"mediterrani","1"
"menjar","4"
"mestral","1"
"mesura","1"
"mesurar","1"
"meteorològic","1"
"meteorològica","1"
"meteorològics","1"
"migdia","1"
"migjorn","1"
"minerals","2"
"mira","1"
"mitjana","1"
"moderades","1"
"moderat","1"
"mogui","1"
"moldre","1"
"molins","1"
"molta","1"
"moltes","1"
"molí","1"
"moment","2"
"moviment","1"
"mullat","1"
"muntanya","1"
"muntanyoses","1"
"mínim","1"
"mòlt","1"
"naturals","1"
"navegació","1"
"neu","2"
"neva","1"
"nevar","1"
"nevat","1"
"nit","2"
"nord","2"
"normalment","1"
"nostra","1"
"nostre","1"
"novembre","1"
"núvol","1"
"núvols","1"
"oblidis","1"
"observa","1"
"observant","1"
"observava","1"
"occidental","1"
"oceans","3"
"octubre","1"
"oest","1"
"olt","1"
"onades","1"
"onent","1"
"origen","1"
"origina","1"
"ormir","1"
"orra","1"
"oscil","1"
"ovembre","1"
"pantans","1"
"paraigües","1"
"paraula","1"
"paraules","6"
"parelles","5"
"particularment","1"
"partir","3"
"partícules","1"
"pas","1"
"passa","2"
"passar","1"
"passis","1"
"patrons","1"
"països","2"
"pedra","1"
"pedrega","1"
"pedregada","1"
"penell","1"
"pensa","1"
"pentinen","1"
"permet","1"
"període","1"
"pesca","1"
"petites","1"
"petits","1"
"petroli","1"
"peu","2"
"phenomena","1"
"pirineu","1"
"pirineus","1"
"plana","1"
"planeta","1"
"plantar","1"
"plantes","1"
"plegats","1"
"plora","1"
"plorant","1"
"plou","1"
"ploure","1"
"pluges","1"
"pluja","1"
"pluvials","1"
"pluviometre","1"
"pluviòmetre","1"
"poc","1"
"podrien","1"
"podries","1"
"podràs","1"
"pol","1"
"pols","1"
"ponent","1"
"porta","3"
"ports","1"
"potenciar","1"
"pous","1"
"precipitacions","1"
"precipitació","1"
"precisament","1"
"predicció","1"
"preguntes","1"
"prem","1"
"presentar","1"
"preveuen","1"
"primavera","1"
"principalment","1"
"principals","1"
"procedeix","1"
"procedent","1"
"procedència","1"
"produeix","1"
"produeixen","1"
"produieix","1"
"produir","1"
"produït","1"
"profunditat","1"
"progressant","1"
"prop","1"
"properes","1"
"proporciona","1"
"prova","1"
"provoca","1"
"provocar","1"
"prové","1"
"pujar","2"
"puny","1"
"puríssim","1"
"públic","1"
"públics","2"
"qual","1"
"quals","1"
"quines","2"
"quins","5"
"raig","1"
"raigs","1"
"rainbow","1"
"raingauge","1"
"ramuntana","1"
"raser","1"
"raó","1"
"real","4"
"recomano","1"
"recorda","1"
"recursos","1"
"redueixin","1"
"refranys","1"
"refreda","1"
"refredats","1"
"regal","2"
"relacionades","3"
"relativament","1"
"relaxa","1"
"relaxis","1"
"renovables","1"
"repetir","2"
"resoldre","1"
"retorna","1"
"reutilitzant","1"
"ric","1"
"riu","1"
"rius","1"
"rosa","3"
"rosselló","1"
"ruita","1"
"sana","1"
"segons","2"
"segur","1"
"segura","1"
"següent","2"
"següents","1"
"semblant","1"
"seria","2"
"serveix","3"
"serà","1"
"seva","4"
"seves","3"
"significativament","1"
"significava","1"
"sigui","1"
"situades","1"
"sobretot","1"
"sol","1"
"solars","1"
"solidifica","1"
"sorgint","1"
"sorra","1"
"sovint","1"
"suar","1"
"suau","1"
"suaus","1"
"subsòl","1"
"subterrània","1"
"sud","1"
"superar","1"
"superfície","1"
"surt","1"
"sàhara","1"
"símbols","2"
"sòlid","1"
"s’ajunten","1"
"tal","1"
"tanca","2"
"tant","1"
"tarder","1"
"tardor","1"
"tarragonina","1"
"tarragonès","1"
"tarragoní","1"
"tele","1"
"temperatura","1"
"temperature","3"
"temperatures","1"
"tempesta","1"
"tempestes","1"
"temporal","1"
"temps","3"
"tenen","4"
"tenia","1"
"termometre","1"
"termòmetre","1"
"terres","1"
"terrestre","1"
"territoris","1"
"teva","1"
"thermometer","2"
"tormentes","1"
"torna","2"
"tornis","1"
"total","2"
"tots","1"
"trajectes","1"
"tramuntana","1"
"treballar","3"
"troba","5"
"troben","1"
"trobeu","1"
"tronada","1"
"uliol","1"
"ullat","1"
"umit","1"
"uneix","3"
"uny","1"
"uquet","1"
"usaven","1"
"utilitza","1"
"utilitzar","1"
"vaixell","1"
"vaixells","1"
"val","1"
"valencià","1"
"vall","1"
"vane","1"
"vapor","1"
"vegada","1"
"vegades","2"
"velers","1"
"veles","1"
"velocitat","1"
"vent","1"
"ventada","1"
"ventades","1"
"vents","1"
"verdader","1"
"verds","2"
"verticals","1"
"vesprada","2"
"veure","4"
"veus","1"
"vidres","1"
"viu","3"
"volum","1"
"xaloc","1"
"ºc","2"
"àfrica","1"
"àmbit","1"
"ànim","1"
"èxit","1"
"últims","1"
"desvern","1"
"mireya","1"
"montserrat","1"
"muñoz","2"
"superb","3"
"actress","1"
"basketballplayer","1"
"brotherhood","1"
"canción","1"
"citizens","1"
"correspondientes","1"
"det","1"
"dibujos","3"
"die","4"
"dreamer","1"
"ello","1"
"emparejar","2"
"enemies","1"
"enjoyed","4"
"escuche","2"
"expresiones","1"
"flags","5"
"footballplayer","1"
"german","4"
"ghu","1"
"greece","7"
"greed","1"
"greek","7"
"heaven","2"
"hell","4"
"hunger","2"
"icc","1"
"imagine","1"
"kill","4"
"mapas","1"
"mediante","1"
"michel","1"
"misma","2"
"moroccan","2"
"nacionalidades","1"
"oe","2"
"okey","1"
"ordenarla","1"
"oír","1"
"paquete","2"
"personales","1"
"portugal","6"
"portuguese","4"
"possessions","1"
"profesiones","1"
"pronombres","1"
"religion","1"
"respectivos","1"
"reyalpllabtoof","1"
"scientist","1"
"scientistssertca","1"
"sencillas","1"
"sharing","1"
"someday","1"
"sonia","1"
"susan","3"
"tendrá","1"
"terminar","2"
"title","2"
"volverá","1"
"wonder","1"
"youy","1"
"afirmative","1"
"ampuero","1"
"ann","3"
"campo","1"
"cantabria","1"
"carpenter","2"
"coloca","3"
"cosas","1"
"cousins","3"
"diana","1"
"educación","1"
"elige","3"
"favorite","1"
"femenino","1"
"instituto","1"
"jane","2"
"josedelc@centros","1"
"masculino","1"
"mecd","2"
"nicaragua","1"
"paula","2"
"pon","2"
"pronombre","1"
"raquel","1"
"rellena","1"
"roof","2"
"santander","1"
"secundaria","1"
"seth","1"
"sweden","6"
"texas","2"
"waits","1"
"zoe","1"
"avanzar","1"
"bailar","2"
"beber","2"
"boton","1"
"caminar","2"
"cantar","2"
"categoria","1"
"cerrar","1"
"cesar","1"
"clase","1"
"clasifica","1"
"cocinar","2"
"columna","1"
"comprar","2"
"continuación","1"
"correr","4"
"correspondiente","3"
"corrige","1"
"dado","1"
"dar","3"
"darás","1"
"derecha","2"
"drop","1"
"drunk","1"
"dw","1"
"encontrarás","1"
"encuentra","7"
"equivalente","1"
"escoge","1"
"escribelo","1"
"esperar","1"
"estudiar","1"
"finalizar","1"
"galit","1"
"garzon","1"
"giovanni","1"
"guión","1"
"hablar","3"
"hechas","1"
"identifica","3"
"ied","1"
"imagenes","1"
"indicado","1"
"iniciar","3"
"inicio","1"
"irregulares","1"
"limpiar","1"
"listena","1"
"llamar","3"
"llorar","2"
"lorena","1"
"lose","1"
"madero","1"
"melendez","1"
"miws","1"
"montar","2"
"morales","1"
"moshiko","1"
"más","2"
"nadar","2"
"necesario","1"
"organiza","1"
"paint","4"
"participio","1"
"pelear","1"
"pensar","3"
"pintar","2"
"preguntar","2"
"regulares","1"
"reir","2"
"responder","1"
"resuelve","4"
"romper","2"
"separados","1"
"sharon","1"
"significado","1"
"similares","1"
"smoke","2"
"sobra","1"
"tamar","1"
"terminación","1"
"ubica","1"
"venir","2"
"washed","2"
"bald","1"
"boost","1"
"boots","5"
"candycane","2"
"cantero","1"
"christmasball","1"
"chritmas","1"
"chritsmas","1"
"clue","1"
"conchi","1"
"couple","1"
"crown","5"
"daddy","5"
"daffy","1"
"dole","1"
"doll","7"
"ego","1"
"frómista","1"
"grandad","3"
"grandly","1"
"granny","2"
"grrreat","1"
"ink","2"
"io","3"
"jeans","7"
"jest","1"
"lok","1"
"mellow","1"
"members","1"
"mister","1"
"mummify","1"
"oo","2"
"orangery","1"
"palencia","1"
"parole","1"
"plumb","1"
"plums","2"
"rs","1"
"scooter","2"
"shoot","1"
"soft","4"
"sáenz","1"
"that´s","5"
"toys","3"
"tracker","1"
"tracksuit","3"
"tsar","1"
"turtle","3"
"tussle","1"
"veryyyyy","1"
"watermill","1"
"wellll","1"
"wred","1"
"beginners","1"
"boat","8"
"dinosaur","1"
"granja","3"
"víctor","1"
"antartic","1"
"asian","1"
"beach","8"
"buffalo","1"
"carnivore","1"
"cheeetah","1"
"cheetaho","1"
"chimpanzee","1"
"deer","2"
"deers","1"
"detective","2"
"flamingoes","1"
"fox","2"
"fur","4"
"giant","2"
"gorilla","1"
"hervibore","1"
"hl","1"
"hop","1"
"horn","4"
"india","3"
"jungles","2"
"ko","1"
"migratory","1"
"moutain","1"
"nooo","1"
"nooooo","1"
"nsnake","1"
"ostrich","2"
"owls","1"
"playful","1"
"polarbear","1"
"reptiles","1"
"rhino","1"
"rhinos","1"
"rt","2"
"seagull","1"
"seagulls","1"
"seahorse","1"
"shell","1"
"swoordfish","1"
"swordfish","1"
"tooth","5"
"trunk","3"
"tuna","1"
"voltures","1"
"vulture","1"
"whale","3"
"wriggle","1"
"antonia","1"
"atm","1"
"bahilo","1"
"calendar","2"
"ds","2"
"foggy","3"
"iceland","3"
"longer","4"
"mh","1"
"midlands","1"
"morelló","1"
"nt","2"
"oy","1"
"stormy","2"
"ue","2"
"wales","5"
"weatherl","1"
"wellcome","1"
"wrainy","1"
"yjune","1"
"anteriorment","1"
"audició","1"
"bats","1"
"bells","3"
"boleros","1"
"buys","1"
"card","5"
"cards","7"
"child","2"
"church","5"
"coats","2"
"comming","1"
"comprensió","1"
"corresponent","3"
"delightful","1"
"dictat","1"
"distingir","1"
"endevinalles","1"
"escrit","1"
"escrita","3"
"falten","2"
"frightful","1"
"glisten","1"
"glows","2"
"hang","2"
"heavenly","1"
"imatge","3"
"infant","1"
"informació","4"
"informativa","1"
"introducció","1"
"lectura","2"
"lletra","3"
"lúdica","1"
"mild","1"
"monsters","5"
"musical","3"
"nadala","1"
"obtenció","1"
"opcions","1"
"pantalla","7"
"persones","1"
"pies","3"
"possibles","1"
"pregunta","2"
"presentació","3"
"presentat","1"
"pumpkins","4"
"rabbits","3"
"respostes","1"
"rides","2"
"shiny","2"
"silent","1"
"sings","2"
"snows","1"
"tangos","1"
"tema","1"
"tender","1"
"tops","1"
"triar","1"
"virgin","1"
"wearing","8"
"yon","1"
"alfonso","2"
"anaya","1"
"aº","1"
"basadas","1"
"carrasco","1"
"catalina","1"
"curso","1"
"dab","1"
"folks","2"
"francisco","6"
"garcía","2"
"guerao","2"
"jose","1"
"littleton","1"
"lorca","2"
"murcia","2"
"navarro","2"
"petra","1"
"rg","2"
"tarjetas","1"
"torrecilla","2"
"tudela","1"
"bkoc","1"
"build","8"
"carpet","1"
"cortar","2"
"cost","2"
"costar","1"
"dbr","1"
"decir","2"
"dnif","1"
"doesn´t","3"
"elbows","1"
"emeb","1"
"emgsg","1"
"enseñar","1"
"eput","1"
"finger","5"
"irp","1"
"ite","1"
"kaepsi","1"
"lamp","6"
"mk","1"
"mostrar","1"
"mostrarsv","1"
"mridc","1"
"neba","1"
"nh","1"
"nleerr","1"
"nº","1"
"oea","1"
"ol","1"
"olirr","1"
"oresrecahro","1"
"pagar","2"
"peels","2"
